product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
"BEST SQUIRREL PROOF BIRD FEEDER - 100% Guaranteed! Large & Simple-to-Hang or Pole Mount - Works Great for Suet, Finch, Blue Jays, and All Other Birds! Skinny Squirrel Feeders are #1 For a Reason!",Pet Products,4.0,Careful how you hang it.,"The way it hangs needs to be changed. I filled my feeder, screwed the bolt on, screwed the hanger on, and placed in on my bracket. Next time I looked it was gone! The birds and squirrels turn it round and round and it unscrews. When it fell, the inner mesh messed up a little, heart breaking after spending so much on a birdfeeder. Now, I can't refill until the hubby gets his tools out to tighten with tools, hand tightening results in spinning and falling. I wish I didn't learn the hard way, the squirrels do have a harder time getting seed and can't woof away my seed. I hate having spent so much to have it damaged first day.",2.0,2.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Meow Mix Tender Centers Dry Cat Food,Pet Products,4.0,Good,I give the original recipe Meow Mix to my two cats as their regular food and this product as a snack. One cat likes it more than the other.,1.0,1.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Dog Leash, Itery Dog Leash Pet Durable Leash Strap for Puppy Pet Leash Rope 10-feet Long 1” Wide",Pet Products,4.0,Price is average. Just picked it up because I ...,"Price is average. Just picked it up because I ordered a few other items. It's a leash, it works. No pros or cons.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Petmate Chuckit! Indoor Fumbler,Pet Products,4.0,Four Stars,A great ball but a little too big.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Seresto Collar Dog Small 38 cm,Pet Products,4.0,Very satisfied so far,Cannot give full 5 stars yet as only been less than 1 month on dog. However no bugs at this time. Easy to fit to the neck. Hoping will work for entire 7-8 months as advertised!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Lion Lure Cat Toy Teaser Wand with Faux Fur. Made in the USA By Tiger Teasers Cat Toys.,Pet Products,4.0,This is a great cat toy for cats that like flying type things ...,"This is a great cat toy for cats that like flying type things to chase and bat at. My cat prefers things being ran across the ground and hiding under furniture. The Lion Lure is not ideal for that. However, for a cat that likes bouncy, flying type toys, I think this would be a huge hit. It is well made and the company was a pleasure to order from. You can tell they care about cats and their customers.",0.0,0.0,N,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"PetSafe ScatMat Indoor Pet Training Mat for Dogs and Cats, Pet Proof Your Home",Pet Products,4.0,great furniture saver,"It definitely keeps the dogs off the furniture, and i LOVE that.  The only reason I didn't give it a 5 star is because the sensor on it that tells how many times the mat has been set off is so sensitive, that anything will set it off - so I don't get an accurate reading or know if the dogs actually tried to get on the couch, or if something else may have caused it.  I can walk by, and the vibrations from that will set it off, so it looks like the dog got on the couch, when in fact, he may not have.  Honestly, if that's my only complaint, I'm fine with that!  these really do work to save your furniture.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Loofa Dog Assorted Colors,Pet Products,4.0,Four Stars,"Very cute, but it's not going to last long for an aggressive chewer.  Get the next size up.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Four Paws Grass Wire Rake Dog Scooper,Pet Products,4.0,Bought a couple of these. Works quite well. ...,"Bought a couple of these.  Works quite well.  Sometimes the rake pieces bend a little if the ground has bumps, but usually you can bend it back.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Qpets Automatic Pet Feeder,Pet Products,4.0,Works very well. Dog was able to scratch it ...,Works very well.  Dog was able to scratch it all up but did not get it open!,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Oster Detachable Blade, Size 10",Pet Products,4.0,Just what I needed. No problems with the product ...,Just what I needed.  No problems with the product.  Worked efficiently.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Rubies Costume Rubies Luau Pet Costume,Pet Products,4.0,"Awesome shirt, didn't fit to well on wiener dog ...","Awesome shirt, didn't fit to well on wiener dog just because he has little short legs but that's not the shirt makers fault.",1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Portable Doggie Play Pen, Small Size by JSNY",Pet Products,4.0,"Great product , a little too small .","I really do love this product . The only thing is that it does not include the loops to be put into the ground, it is also alot smaller than i thought it would be but my puppies love it and its easy to transport so its awesome! !",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Evercare Pet Hair Extra Sticky 60 Layer Lint Roller,Pet Products,4.0,Four Stars,another for removal of pet hair,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"C & S Products Pure Suet, 12-Piece",Pet Products,4.0,Good for woodpeckers,"Great stuff!  The woodpeckers enjoy it, but other birds and squirrels aren't interested.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Meow Mix Savory Morsels Wet Cat Food,Pet Products,4.0,Four Stars,My cat is very hard to please and likes most of these.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Gollyking Dog Cat Hoodie Plush Clothes Apparel Dragon Dinosaur Costume With Four Legs for Small Puppy Pets Jumpsuit Winter Coat Warm Crocodile Shirts Grass-Green Medium,Pet Products,4.0,but just adorable.,"Runs a little small, so I can't get the hood to stay on, but just adorable.",1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Nature's Miracle Stain & Odor Remover,Pet Products,4.0,Four Stars,seems to work will be getting a blacklight to check in the near future and will update.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Redbarn Filled Bone Beefy, Large 6-inch",Pet Products,4.0,My dogs loved these for a few minutes,"My dogs loved these for a few minutes. Sadly, they had no interest after they kicked all they could from the ends.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Pet Naturals of Vermont L-Lysine Fun-Shaped Chews for Cats,Pet Products,4.0,Effective Supplement,"Good product! I've bought these twice now. With the first pack my cat didn't like eating them at first but he needed them for his feline herpes/flu symptoms so I tried cutting them in 3rd's and added them to his dry food. It worked! We got through the rest of the package easily, and now he will eat them whole as treats. The supplement made his symptoms subside tremendously.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Fresh 'n Clean  Scented Shampoo, Classic Fresh Scent",Pet Products,4.0,Smells good,Smells great but dog seems to itch after use. I love the smell but I didn't order beyond this bottle,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"FurMaster Deshedding Brush for Small, Medium & Large Cats and Dogs with Short or Long Hair",Pet Products,4.0,DOES THE JOB!!,Does everything it needs to do for my hairy dogs!!! Dogs like it and don't wine and complain when I use it.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Natural Cow Hooves for Dogs - Made in the USA Bulk Dog Dental Treats & Dog Chews Beef Hoof, American Made",Pet Products,4.0,"Delicious, not long lasting","My German Shepherd loves these hooves, i just wish they were a little tougher since she can chew threw one in about a day!",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"Newly!!! Aetertek AT-919C-1 1095 Yards Remote Shock Control 7 in 1 LCD Rechargeable and Waterproof Pet Dog Training Collar with Shock, Vibrate and Beep Dog Shock Collar for 1 Dog",Pet Products,4.0,The collar is very easy to Use,The collar is very easy to Use . It worked as stated . Only draw back for this unit is the receiver  battery life. The battery only holds a charge for 4 days . Have to recharge it 2 times a week  and more if more corrections are needed. I would still recommend this collar.,1.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Ruffwear - Front Range All-Day Adventure Harness for Dogs,Pet Products,4.0,So Far So Good,So far so good. Our dog hasn't been able to get out of this one.,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
DOGTEK Sonic Bird House Bark Control Outdoor/Indoor,Pet Products,4.0,I've had it about a month and it works!,"Originally, I wrote this review giving the item 5 Stars. I recently downgraded after owning it for a month and discovering the price jumped from $29.99 to $49.99.  For the past year(+) I have lived with three very annoying chihuahua's whose owners let them run a muck. They run out the back door barking and continue to do so the entire time they are outside. I cannot be in my back yard without those things barking at me. A co-working mentioned this item to me. I ordered it with rush delivery and attached it to a tree branch level with my neighbors deck. As I was hanging it up, one of them run up to the balcony barking. I immediately turned it on thinking when better to test and see the results. It stopped barking right away, turned around and ran into the house. Just as I finished zip tying it to the tree the other ran out, got out half a bark and turned around so fast it lost its footing as it was running back into the house. It is so effective that my neighbor on the other side asked me if something happened to the neighbors dogs. They hate my neighbors chihuahua's just as much as I do. This thing is absolutely great! The best I can tell, the ultrasonic frequency is directional. I frequently take care of a friends dogs when he travels. His German Sheppard is a very well trained, disciplined dog and will only let out an occasional bark when we play in the backyard. He is not affected by the birdhouse at all! I told him to speak while within ten feet of the birdhouse just to test it and he displayed no reaction at all. The birdhouse faces the neighbors deck only. If Trigger's barking sets it off, it only sends the sounds wave at my neighbors house.   However! When I originally purchased this item it was $29.99. When I logged on to copy the link to send to a couple neighbors and friends I noticed the price jumped $20.00. I would not have purchased this birdhouse for $50 and waived off my recommendation to my neighbors. Here is why. The birdhouse requires 6x AA batteries. Like any electronic, the duration the batteries last will depend on frequency of use. Mine lasted less than a month. If you account for the long term cost of 6x AA batteries once a month on top of the current $50 price plus shipping, I would not recommend this product unless you are having a really serious issue or they have developed a version that can run off batteries or be operated by an AC adapter.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Hamilton 3/8-Inch Single Thick Nylon Lead with Swivel Snap,Pet Products,4.0,"The leash is very thing, so I'm not sure ...","The leash is very thin, so I'm not sure it would work well with larger dogs. Also, it's not 6 feet as advertised. It comes to the top of my head from the floor, so about 5'5&#34; including the hand strap. Also, beware, the clasp is very small and flimsy, so it might not fit on larger collars.",2.0,3.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Go Pet Club Cat Tree Beige Color,Pet Products,4.0,Good Value,"Easy to assemble, and a very good value at $44 when I purchased it.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Hartz Home Protection Dog Pads,Pet Products,4.0,just some tissue on the floor in the end...,"Uhm... I don't want to rate it bad, and I don't want to rate it 5 starts becauae it doesn't really attract my dogs to doing their duty on it... My dogs literary pee and poop around the pads, they even sometimes take their dog food to eat on it. I'm not sure what I can do to get them to go on it.",0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
West Paw Design Jive Zogoflex Durable Ball Dog Chew Toy,Pet Products,4.0,Great...holds up. Better than Kong toys.,My puppy loves this. Really strong. Holds ep to her chewing,0.0,0.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
Seachem MultiTest Copper Test Kit,Pet Products,4.0,Decent test kit. Not 75 tests in the box.,"Great for testing copper when using Cupramine. Would give a 5 star rating, but there are not 75 tests as stated on the box. The result color is also difficult to measure if you have the right amount of medication in the tank or not. The good thing is, you have a semi wide margin of error when measuring the levels of copper that are safe.",0.0,1.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
"8 In 1 UltraCare Mite and Lice Spray, 8-Ounce pump",Pet Products,4.0,Not for hamsters,"I just wanted to mention: Many individuals (including my vet) are recommending this product for use in hamsters who have lice or mites. Ultracare has a similar product as this for small animals but the ingredients are in higher concentration. In both cases, I'd like to say that the ingredients used in these products are HIGHLY toxic to small animals. The labels were VERY frightening. The back of this bottle warns against getting this product in your eyes, it warns against getting it on your skin, and it even warns you about inhaling it. The fact that it is dangerous to breathe this and get it on your skin worries me; how can I put this on my animal when it is toxic? Specially on these small and delicate animals. Now, I understand that this is meant for birds and that there is a higher risk of toxicity with hamsters. I'd just like to speak to any hamster owner that is wandering over here with intentions of buying this for their pet. There is a higher risk of this product harming hamsters because hamsters will lick this product off themselves. Please be very careful; don't douse your hamster or their cage with this product because it will most certainly poison them. Even just a few squirts can be very bad. If your hamster becomes poisoned by this it may have fur loss, seem distressed, become lethargic, refuse to eat, develop lumps, etc. Please refer to some hamster forums for more advice on this.",2.0,3.0,Y,1,amazon_reviews_us_Pet_Products_v1_00.tsv,,,,,,,
